business_id,name,city,state,stars,text,date,sentiment,sentiment_score
BvQ02tI-7gVAfQwHe_U3bA,Taco Bell,Green Valley,AZ,1,Food was cold and the taco was more lettuce than anything. Will not be back at this location,2017-10-03,NEGATIVE,0.9972820281982422
1y8Y1LLHjkHuuI8mizESZg,LEX Nightclub,Reno,NV,4,"Not sure if they were on their best behavior because of the influx of Fantasies in Chocolate people coming out for the afterparty, or if they have just righted the ship that was off course or what.  But my experience at Lex Nightclub was just fine.

We didn't have bottle service or anything special.  We had some free tickets because of going to Fantasies in Chocolate so we expected to go in, check out the place and then head out.  But instead we stayed for about an hour.  I did my white man overbite shuffle and then let my wife tear up the dance floor looking smoking hot and happy.  Nothing makes a man happier than seeing his wife enjoying herself.

We didn't get any drinks because we knew we would be driving soon enough, but I did get a few waters and the bar staff was super friendly and helpful and hardworking.  The place wasn't slammed, so that may have been part of it.  But the price for a vodka tonic my friend bought wasn't shocking considering the venue.  $11.

The music had a decent blend to please most. Even some of the remixes and mashups of the current songs were really cool.  The hip hop did NOT please me, but I know it pleases others so it's cool just as long as it's got a good balance of other musical styles.

This by far is the best club for decor in Reno.  Large floor that can handle the crowds.  Too many of the other clubs in town are sardine cans.  I will say the music did seem a little loud for me, but my birthday puts me in my mid 40's maybe I am just an old fart that can't handle loud as much as I used to.  But at least that's a good warning to the other old farts that might be heading to ""da club"".

After doing this trial run, I'm pretty sure we will be heading back down to Lex in the future...my only concern is the dress code.  This time I was in a Tux, next time I don't know if my closet can make the grade.

Oh, and one last heads up, if your relationship has an insecure woman in it, this might not be the best club to hit up.  There is guy ""eyecandy"" up on platforms everywhere.  So he will be looking, it's only natural, if this will get you in a fight, go elsewhere.",2014-10-27,POSITIVE,0.9312846660614014
9A1ve-8MfJcUcOGQYCLlKA,Umami,Nashville,TN,5,"Had the best wings I've ever tasted! Not overly sauced and the skin is crispy. The tacos were just as good, but sadly they no longer offer the combo (one of each kind of taco, chicken, beef, and pork). We spoke with the manager (I'm assuming) several times. She made it a priority to speak with all of the customers. The food here is definitely too notch. My only criticism is that our food was slow coming out. Our server was nice enough to inform us that an appetizer was not going to be ready until near when our entrees would be so we just cancelled it. Overall a great experience and worth the try. 
Came back again and got the Fries and Wings and they came right out! Love the people and love the food.",2016-11-22,NEGATIVE,0.9914237856864929
g5ogvPhw3PSobtaZFkdEXg,Bittersweet Confections,New Orleans,LA,5,"I walked in to this ""new to me"" dreamland and was instantly overwhelmed by the numerous tasty and gorgeous options. Amber came to my rescue and not only described each treat of a cupcake in great detail but she could also tell how torn I was in deciding and suggested getting two, cutting them in half and eating half of each - Franken-cupcakes!!! She was lovely, funny and helpful as was her co-worker. She made my cupcake dreams come true!",2015-05-13,POSITIVE,0.999774158000946
htO_nlxkEsYHzDrtbiUxew,La Colombe Coffee,Philadelphia,PA,5,"My favorite latte can be found right here.  I moved to Philly a little over 2 years ago, and one of my first experiences was sitting at La Colombe sipping on that latte I just ordered.  I was really surprised at how good it was.  Not that I was expecting something bad, but really, I thought that was the best latte I'd ever had.  I hardly needed to put any sugar in it (for example, at Starbucks, I usually put in 1.5 - 2 packets of sugar to wash away the bitterness).  

Anyway, I won't pretend to be a coffee aficionado.  I'm not.  But I'll just say that, for what it's worth, I love La Colombe coffee.  And I come back regularly to buy their packs (Corsica blend) to brew at home in my french press.

The actual cafe is a nice place to study if you can tolerate the noise and/or have headphones.  But seating can be kind of difficult to come by.  It gets crowded here.",2012-02-03,POSITIVE,0.9991558790206909
M0Cb0ufPxOSHSrZAKMmUmg,Caposey's Whole Works,New Port Richey,FL,5,"Best country fried steak I have ever had!  My family has been coming here for 7 years, sometimes we ride bikes here or take our golf cart.  Nancy always greets us by name and makes us feel right at home!  Their grits are slow cooked, creamy and absolutely perfect (and I am a northerner!!! I DON'T eat grits!! But now I do at Caposey's!)  The crab cake Benedict is awesome too!!",2015-10-19,POSITIVE,0.9998419284820557
ZDkfI5rpM4sywZG0G3bhcg,Dobbs Tire And Auto Center,Oakville,MO,4,"I may be partial to this particular Dobbs because a family member works here, but I have never had anything but decent service.

Their staff has always been great to work with.  They usually do their best to fit you in if you're a walk-in or if you call ahead, they'll do their best to work around you.

They do need to improve on how their warranties work and how they relay that things need to be done to your vehicle.

All in all, however, this is my go-to Dobbs and I most likely will not change to another.",2013-02-24,POSITIVE,0.9969850182533264
eMiN8nm70jjKg8izikVWDA,Chickie's & Pete's,Philadelphia,PA,5,"Came here after the auto show and were pretty shocked to see that it wasn't busy at all. Especially for lunch time on Super Bowl Sunday. We came in with our kids and thankfully they placed us away from everyone. The food was great, the kids enjoyed it and our waitress was very good. I would go back again in a heart beat. Also, one serving of fries fed our family of 4. We took home our pizza and fries, since we couldn't finish it all.",2015-02-02,POSITIVE,0.9995494484901428
u7_3L1NBWgxhBM_B-cmmnA,Pizzeria Vetri,Philadelphia,PA,3,"I want to love this place, I really do. One the surface, the atmosphere is good, the ingredients seem top notch, and the pizza selections well chosen. But every pie I had has been to cold and floppy to really win me over.",2014-11-15,POSITIVE,0.9996812343597412
ixPTo6Hum7nNZ7A4VPhTXg,Brick House Tavern + Tap,Tampa,FL,2,Well they got rid of my fish sandwich only have fillets so I properly won't be back again. $17 for a fillet for lunch was much more then I expected. Completely disappointed!  Food good yes but not what I came for. This reason two stars. People get a fish sandwich back in the menu!!!!,2016-05-21,NEGATIVE,0.9976308345794678
dyVKL3qKsz_XDxtjpbNcgQ,El Charro Cafe,Oro Valley,AZ,4,"Queso Fundido, spinach & mushroom enchilada, 2 mini chimichangas and chicken tinga taco. To drink was a mango and a peach margarita. 

Service, food, and drinks were great! Immediately seated, owner came to greet us. Our order was taken promptly and the food came very soon after.

Fun atmosphere during busy happy hour on a Wednesday.",2015-06-11,POSITIVE,0.9997236132621765
a7ZmzKZRhVjKaJBZ7zIGzg,The Dish Bistro,Tucson,AZ,1,"This restaurant is seriously lacking in customer service!  We have dined many times at Dish.  We like the food.  We made a reservation two weeks ahead for 3 people.  When we arrived we were seated at the smallest table in the restaurant which barely fits two people.  The table next to us had an extra person added at the end, his back was literally a couple of inches from our table.  We asked for a table that would accomdate three people and not involve eating with someone's large back at our very tiny table.  We were rudely informed that it was a take or leave it situation.  It was very frustrating since we booked this as a special night out weeks earlier.  Unfortunately, we are writing this restraurant off our list.",2011-05-27,NEGATIVE,0.9990922212600708
uyQGW7kZKk90vEwGo8A7mA,Courtesy Hyundai Tampa,Tampa,FL,5,"Go to Courtesy Hyundai and ASK FOR MO!!!   Momenul Akhand is a a very helpful, proficient, knowledgeable salesman.  I did my research on the vehicle that I wanted and been to a few other dealerships, but I had to ""Go with Mo"".  Mo made sure that we got the best price that we could get, with no pressure to buy at all.  I have bought a few vehicles in my life and this experience was by far the best.  Thanks Mo, I will be back to buy all my future vehicles.",2015-10-24,POSITIVE,0.9995917677879333
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,Carmel,IN,4,"I suppose I should know the name of the dishes that a place serves before I write a review, but I don't know all of the Indian names for their cuisine.  I DO know that this little place up in Carmel is the absolute best Indian restaurant I've been to.  Really flavorful, fresh and interesting dishes.  Their lunch buffet is fantastic, and has a huge variety.  The buffet, plus drink is less than $12.  If you want a great Indian buffet for lunch, this is the place.",2014-05-27,POSITIVE,0.9998055100440979
